[FimsReadDemon             ; 0:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 17:53:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 17:53:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 17:53:06]Program End.
[FimsSendDemon             ; 17:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 17:58:06]METS Db CONNECTION !! 
[FimsSendDemon             ; 17:58:06]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 17:58:06]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 17:58:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 17:58:06]Program End.
[FimsReadDemon             ; 18:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 18:03:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 18:03:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 18:03:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 18:03:07]METS Db Dis_Conn !! 
[FimsReadDemon             ; 18:03:07]Program End.
[FimsSendDemon             ; 18:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 18:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 18:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:05:02]Program End.
[FimsSendDemon             ; 18:08:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 18:08:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:08:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 18:08:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 18:08:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:08:03]Program End.
[FimsReadDemon             ; 18:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 18:13:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 18:13:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 18:13:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 18:13:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 18:13:03]Program End.
[FimsSendDemon             ; 18:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 18:18:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:18:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 18:18:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 18:18:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:18:04]Program End.
[FimsReadDemon             ; 18:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 18:23:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 18:23:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 18:23:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 18:23:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 18:23:05]Program End.
[FimsSendDemon             ; 18:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 18:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 18:28:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 18:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:28:02]Program End.
[FimsReadDemon             ; 18:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 18:33:05]METS Db CONNECTION !! 
[FimsReadDemon             ; 18:33:05]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 18:33:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 18:33:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 18:33:05]Program End.
[FimsSendDemon             ; 18:35:03] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 18:35:05]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:35:05]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 18:35:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:35:05]Program End.
[FimsSendDemon             ; 18:38:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 18:38:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:38:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 18:38:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 18:38:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:38:05]Program End.
[FimsReadDemon             ; 18:43:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 18:43:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 18:43:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 18:43:02]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 18:43:02]METS Db Dis_Conn !! 
[FimsReadDemon             ; 18:43:02]Program End.
[FimsSendDemon             ; 18:48:03] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 18:48:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:48:05]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 18:48:05]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 18:48:07]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:48:07]Program End.
[FimsReadDemon             ; 18:53:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 18:53:07]METS Db CONNECTION !! 
[FimsReadDemon             ; 18:53:08]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 18:53:08]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 18:53:08]METS Db Dis_Conn !! 
[FimsReadDemon             ; 18:53:08]Program End.
[FimsSendDemon             ; 18:58:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 18:58:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 18:58:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 18:58:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 18:58:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 18:58:06]Program End.
[FimsReadDemon             ; 19:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 19:03:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 19:03:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 19:03:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 19:03:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 19:03:05]Program End.
[FimsSendDemon             ; 19:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 19:05:13]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:05:13]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 19:05:13]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:05:13]Program End.
[FimsSendDemon             ; 19:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 19:08:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:08:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 19:08:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 19:08:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:08:04]Program End.
[FimsReadDemon             ; 19:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 19:13:08]METS Db CONNECTION !! 
[FimsReadDemon             ; 19:13:08]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 19:13:08]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 19:13:11]METS Db Dis_Conn !! 
[FimsReadDemon             ; 19:13:11]Program End.
[FimsSendDemon             ; 19:18:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 19:18:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:18:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 19:18:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 19:18:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:18:04]Program End.
[FimsReadDemon             ; 19:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 19:23:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 19:23:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 19:23:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 19:23:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 19:23:04]Program End.
[FimsSendDemon             ; 19:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 19:28:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:28:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 19:28:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 19:28:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:28:02]Program End.
[FimsReadDemon             ; 19:33:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 19:33:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 19:33:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 19:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 19:33:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 19:33:05]Program End.
[FimsSendDemon             ; 19:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 19:35:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:35:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 19:35:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:35:03]Program End.
[FimsSendDemon             ; 19:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 19:38:09]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:38:09]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 19:38:09]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 19:38:09]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:38:09]Program End.
[FimsReadDemon             ; 19:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 19:43:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 19:43:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 19:43:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 19:43:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 19:43:03]Program End.
[FimsSendDemon             ; 19:48:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 19:48:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:48:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 19:48:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 19:48:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:48:03]Program End.
[FimsReadDemon             ; 19:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 19:53:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 19:53:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 19:53:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 19:53:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 19:53:03]Program End.
[FimsSendDemon             ; 19:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 19:58:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 19:58:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 19:58:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 19:58:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 19:58:03]Program End.
[FimsReadDemon             ; 20:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:03:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:03:02]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:03:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:03:07]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:03:07]Program End.
[FimsSendDemon             ; 20:05:02] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 20:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 20:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:05:02]Program End.
[FimsSendDemon             ; 20:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:08:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:08:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:08:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:08:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:08:03]Program End.
[FimsReadDemon             ; 20:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:13:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:13:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:13:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:13:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:13:03]Program End.
[FimsSendDemon             ; 20:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:18:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:18:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:18:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:18:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:18:02]Program End.
[FimsReadDemon             ; 20:23:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:23:01]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:23:01]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:23:01]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:23:03]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:23:03]Program End.
[FimsSendDemon             ; 20:28:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:28:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:28:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:28:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:28:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:28:04]Program End.
[FimsReadDemon             ; 20:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:33:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:33:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:33:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:33:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:33:05]Program End.
[FimsSendDemon             ; 20:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 20:35:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:35:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 20:35:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:35:02]Program End.
[FimsSendDemon             ; 20:38:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:38:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:38:02]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:38:02]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:38:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:38:04]Program End.
[FimsReadDemon             ; 20:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:43:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:43:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:43:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:43:04]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:43:04]Program End.
[FimsSendDemon             ; 20:48:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:48:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:48:04]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:48:04]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:48:07]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:48:07]Program End.
[FimsReadDemon             ; 20:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 20:53:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 20:53:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 20:53:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 20:53:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 20:53:05]Program End.
[FimsSendDemon             ; 20:58:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 20:58:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 20:58:01]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 20:58:01]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 20:58:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 20:58:03]Program End.
[FimsReadDemon             ; 21:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:03:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:03:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:03:03]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:03:07]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:03:07]Program End.
[FimsSendDemon             ; 21:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 21:05:01]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 21:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:05:02]Program End.
[FimsSendDemon             ; 21:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:08:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:08:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:08:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:08:04]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:08:04]Program End.
[FimsReadDemon             ; 21:13:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:13:02]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:13:06]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:13:06]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:13:07]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:13:07]Program End.
[FimsSendDemon             ; 21:18:03] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:18:05]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:18:05]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:18:05]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:18:07]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:18:07]Program End.
[FimsReadDemon             ; 21:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:23:06]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:23:06]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:23:06]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:23:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:23:06]Program End.
[FimsSendDemon             ; 21:28:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:28:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:28:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:28:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:28:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:28:03]Program End.
[FimsReadDemon             ; 21:33:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:33:07]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:33:07]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:33:07]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:33:09]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:33:09]Program End.
[FimsSendDemon             ; 21:35:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 21:35:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:35:03]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 21:35:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:35:03]Program End.
[FimsSendDemon             ; 21:38:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:38:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:38:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:38:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:38:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:38:03]Program End.
[FimsReadDemon             ; 21:43:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:43:07]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:43:08]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:43:08]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:43:09]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:43:09]Program End.
[FimsSendDemon             ; 21:48:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:48:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:48:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:48:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:48:05]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:48:05]Program End.
[FimsReadDemon             ; 21:53:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 21:53:03]METS Db CONNECTION !! 
[FimsReadDemon             ; 21:53:03]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 21:53:05]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 21:53:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 21:53:06]Program End.
[FimsSendDemon             ; 21:58:02] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 21:58:04]METS Db CONNECTION !! 
[FimsSendDemon             ; 21:58:05]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 21:58:05]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 21:58:07]METS Db Dis_Conn !! 
[FimsSendDemon             ; 21:58:07]Program End.
[FimsReadDemon             ; 22:03:01] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:03:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 22:03:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 22:03:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 22:03:05]METS Db Dis_Conn !! 
[FimsReadDemon             ; 22:03:05]Program End.
[FimsSendDemon             ; 22:05:01] SKT FIMS INF SEND DEMON START >>>>> 
[FimsSendDemon             ; 22:05:02]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:05:02]1번>>>> 납품지시내역 신규 데이터 없음
[FimsSendDemon             ; 22:05:02]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:05:02]Program End.
[FimsSendDemon             ; 22:08:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 22:08:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:08:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 22:08:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 22:08:03]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:08:03]Program End.
[FimsReadDemon             ; 22:13:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:13:04]METS Db CONNECTION !! 
[FimsReadDemon             ; 22:13:04]2번>>>> 자재 수량 분배 신규 데이터 없음.
[FimsReadDemon             ; 22:13:04]5번>>>> 인수 승인 신규 데이터 없음.
[FimsReadDemon             ; 22:13:06]METS Db Dis_Conn !! 
[FimsReadDemon             ; 22:13:06]Program End.
[FimsSendDemon             ; 22:18:01] SKT FIMS INF 10MIN SEND DEMON START >>>>> 
[FimsSendDemon - 10min     ; 22:18:03]METS Db CONNECTION !! 
[FimsSendDemon             ; 22:18:03]3번>>>> 제조사 배송 정보 신규 데이터 없음
[FimsSendDemon             ; 22:18:03]4번>>>> 제조사 배송 내역 신규 데이터 없음
[FimsSendDemon             ; 22:18:06]METS Db Dis_Conn !! 
[FimsSendDemon             ; 22:18:06]Program End.
[FimsReadDemon             ; 22:23:02] SKT FIMS INF READ DEMON START >>>>> 
[FimsReadDemon             ; 22:23:07]METS Db CONNECTION !! 
[FimsReadDemon             ; 22:23:07]2번>>>> 자재 수량 분배 신규 데이터 없음.
